"Date","Year","Month","Day","lat","lon","location","model","ssp","Tmin","Tmax"
2098-07-16,2098,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",12.8826,26.9661
2098-08-16,2098,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",10.7176,27.6034
2098-09-16,2098,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",7.9448,26.9455
2098-10-16,2098,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",4.2945,15.8659
2098-11-16,2098,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",3.3189,14.6556
2098-12-16,2098,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-7.5167,13.0771
2099-01-16,2099,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-10.0335,12.6442
2099-02-15,2099,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-7.7826,11.8266
2099-03-16,2099,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",0.6815,19.1817
2099-04-16,2099,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",0.1891,23.036
2099-05-16,2099,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",4.5523,20.242
2099-06-16,2099,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",3.4951,27.2358
2099-07-16,2099,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",11.1289,31.7894
2099-08-16,2099,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",12.5968,29.0136
2099-09-16,2099,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",8.796,25.5951
2099-10-16,2099,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-0.0591,23.8227
2099-11-16,2099,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-1.5206,13.2647
2099-12-16,2099,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-2.8364,14.5042
2100-01-16,2100,1,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-6.4423,12.5186
2100-02-15,2100,2,15,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-5.2787,11.1214
2100-03-16,2100,3,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-1.8047,13.982
2100-04-16,2100,4,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-2.96,17.8829
2100-05-16,2100,5,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",1.4997,20.0215
2100-06-16,2100,6,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",6.9424,24.6602
2100-07-16,2100,7,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",10.1857,25.5154
2100-08-16,2100,8,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",10.8169,27.56
2100-09-16,2100,9,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",6.9233,24.8283
2100-10-16,2100,10,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-0.1281,16.8945
2100-11-16,2100,11,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",0.812,13.9501
2100-12-16,2100,12,16,50.9608006310702,7.5,"Bonn","AWI-CM-1-1-MR","ssp126",-4.2087,12.4235
